label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
c,0.11046355962753296,0.48891401290893555,-0.06986251473426819,0.9999829530715942,0.2276315987110138,0.44380033016204834,-0.20697420835494995,0.9999257326126099,0.23648056387901306,0.35269299149513245,0.12708820402622223,0.9998742341995239,0.2504466772079468,0.8703458309173584,-0.1891956627368927,0.9568107724189758,0.2521727979183197,0.7001823782920837,0.1782926619052887,0.14960968494415283,0.12998750805854797,0.8191438317298889,-0.07208028435707092,0.9762720465660095,0.13723799586296082,0.7509704828262329,0.14342404901981354,0.6541604399681091,0.5011646151542664,0.37110885977745056,-0.1048421636223793,0.9998559951782227,0.5001307129859924,0.3474949896335602,0.10474906861782074,0.9998635053634644,0.7100924253463745,0.5089926719665527,-0.03454744815826416,0.837103545665741,0.7038895487785339,0.5090368986129761,0.09320417791604996,0.039900653064250946,0.9102668762207031,0.5902223587036133,-0.0052614943124353886,0.9143862724304199,0.8903124332427979,0.5694299936294556,0.14479723572731018,0.10914240032434464,0.957176685333252,0.5492472052574158,-0.008133040741086006,0.9368225336074829,0.9366744756698608,0.5411875247955322,0.1474084109067917,0.23949512839317322,0.9154425859451294,0.8525065183639526,-0.07082393765449524,0.9347622394561768,0.8998889923095703,0.819843590259552,0.10933201014995575,0.28322041034698486
c,0.12121549248695374,0.48125365376472473,0.030014028772711754,0.9999889135360718,0.20546945929527283,0.5010381937026978,-0.2161576896905899,0.9999297857284546,0.23409505188465118,0.39998897910118103,0.2781115472316742,0.9998111128807068,0.21975433826446533,0.8219081163406372,-0.20412306487560272,0.9818772077560425,0.22867608070373535,0.6890369653701782,0.29336223006248474,0.0791151151061058,0.11042192578315735,0.7590699791908264,-0.03253040462732315,0.9833225011825562,0.11922687292098999,0.737523078918457,0.17410258948802948,0.4902297854423523,0.48003271222114563,0.5209962725639343,-0.15350249409675598,0.9996416568756104,0.4863600730895996,0.4442388713359833,0.15339158475399017,0.9996299743652344,0.6800514459609985,0.6056370735168457,-0.09392214566469193,0.9248608350753784,0.6780653595924377,0.5496695041656494,0.1659669131040573,0.10682500898838043,0.8863093852996826,0.6283515691757202,-0.06668509542942047,0.9689016342163086,0.8658167123794556,0.5994494557380676,0.2393093705177307,0.34685948491096497,0.9319157600402832,0.6167103052139282,-0.07221555709838867,0.95771723985672,0.9151586294174194,0.5959584712982178,0.2426016628742218,0.5785855650901794,0.8598266839981079,0.7898397445678711,-0.18988019227981567,0.9674913883209229,0.8487914800643921,0.7462989091873169,0.1705569326877594,0.5614318251609802
l,0.10190248489379883,0.5617586970329285,-0.04402785003185272,0.999937891960144,0.20730379223823547,0.37752461433410645,-0.20755884051322937,0.9997814297676086,0.22456997632980347,0.31451836228370667,0.17572712898254395,0.9994645714759827,0.24794349074363708,0.8363285064697266,-0.23581799864768982,0.9742064476013184,0.2588769197463989,0.6903247833251953,0.2635200321674347,0.09409989416599274,0.12419676780700684,0.7973122596740723,-0.14922578632831573,0.9821650385856628,0.13872188329696655,0.7313619256019592,0.28183862566947937,0.39868247509002686,0.4737361669540405,0.4111488163471222,-0.12065810710191727,0.9982497096061707,0.47325536608695984,0.3852449953556061,0.12062056362628937,0.9981295466423035,0.6920450925827026,0.5065285563468933,-0.05758317559957504,0.7519652843475342,0.6821798086166382,0.47527727484703064,0.10653170198202133,0.04185943678021431,0.9103641510009766,0.5548663139343262,-0.049221672117710114,0.9072080254554749,0.8641927242279053,0.5171225070953369,0.1570565402507782,0.10992374271154404,0.952426016330719,0.539589524269104,-0.055746860802173615,0.9342880249023438,0.9132288694381714,0.4931137263774872,0.1590166687965393,0.3061509132385254,0.8896784782409668,0.8223720788955688,-0.15867330133914948,0.9175949692726135,0.855868399143219,0.764802098274231,0.10313138365745544,0.27685603499412537
l,0.880689263343811,0.5092475414276123,-0.02441846765577793,0.9999939203262329,0.7724478244781494,0.23786461353302002,0.20057563483715057,0.9999829530715942,0.7879500389099121,0.3551725149154663,-0.18645691871643066,0.9999651908874512,0.7501789331436157,0.6895186305046082,0.2963818907737732,0.7551882863044739,0.770930826663971,0.8712359666824341,-0.2521039545536041,0.9997825026512146,0.8666520714759827,0.6820108890533447,0.3160233199596405,0.7887554168701172,0.9081829786300659,0.8172868490219116,-0.23041047155857086,0.9994195699691772,0.50355064868927,0.40726637840270996,0.12242338061332703,0.9997984766960144,0.5069281458854675,0.5091597437858582,-0.12264098227024078,0.9999053478240967,0.3180108964443207,0.6028587818145752,0.16958190500736237,0.6039957404136658,0.30304285883903503,0.7361247539520264,-0.10539025813341141,0.9969074130058289,0.12977609038352966,0.5560745000839233,0.29789987206459045,0.8565025329589844,0.09440627694129944,0.648018479347229,-0.06266007572412491,0.9983699917793274,0.09373888373374939,0.49398383498191833,0.3068165183067322,0.9592738151550293,0.0741811990737915,0.5793642401695251,-0.05727791786193848,0.997922956943512,0.12614303827285767,0.7716108560562134,0.2543959319591522,0.9652878046035767,0.09707212448120117,0.8623507618904114,-0.12610027194023132,0.9983147382736206
l,0.896449863910675,0.6099380850791931,-0.09400845319032669,0.999991774559021,0.7751555442810059,0.44866248965263367,0.21464648842811584,0.9998794794082642,0.8071269989013672,0.5140011310577393,-0.1257113814353943,0.9999696016311646,0.7682676315307617,0.80125892162323,0.31662312150001526,0.5172598958015442,0.8133593797683716,0.9232518672943115,-0.1541002094745636,0.9993946552276611,0.8915375471115112,0.8233934044837952,0.3188868761062622,0.6701160669326782,0.9205317497253418,0.9164084196090698,-0.10223428905010223,0.9992687106132507,0.4934963285923004,0.4543261229991913,0.11342471092939377,0.999573290348053,0.49415305256843567,0.4855276942253113,-0.1137174591422081,0.9998216032981873,0.3281877934932709,0.7917441129684448,0.18343405425548553,0.09434650838375092,0.3224540948867798,0.8420858383178711,-0.06944660097360611,0.8576384782791138,0.1264382004737854,0.692610502243042,0.2580898106098175,0.18914197385311127,0.10279905796051025,0.7060979604721069,-0.035438962280750275,0.9153658151626587,0.07960382103919983,0.6450427770614624,0.2604363262653351,0.6281038522720337,0.06406635046005249,0.6537759900093079,-0.030357355251908302,0.9504420161247253,0.12841740250587463,0.8964964747428894,0.23013968765735626,0.5552878379821777,0.10946065187454224,0.9259222149848938,-0.06684007495641708,0.9382042288780212
l,0.9064450263977051,0.3504560887813568,-0.04880300909280777,0.999863862991333,0.8141059875488281,0.11944404244422913,0.20792871713638306,0.9999805688858032,0.8138660192489624,0.16039198637008667,-0.2911957800388336,0.9999809265136719,0.7705676555633545,0.46576550602912903,0.2616662085056305,0.17661653459072113,0.7843204140663147,0.5219312906265259,-0.3754752278327942,0.9981094598770142,0.7996718883514404,0.7851144075393677,0.1758006513118744,0.5167414546012878,0.8025786876678467,0.9164206385612488,-0.4041273593902588,0.9992451667785645,0.5547727942466736,0.46616122126579285,0.15926486253738403,0.9998637437820435,0.5554504990577698,0.5635380744934082,-0.15968835353851318,0.9999561309814453,0.320331335067749,0.5199510455131531,0.21555794775485992,0.128204807639122,0.3094910979270935,0.5704762935638428,-0.12858210504055023,0.9603261351585388,0.10689184069633484,0.46978527307510376,0.3292057514190674,0.6519116759300232,0.07134085893630981,0.5435974597930908,-0.08611658960580826,0.9946191310882568,0.06442326307296753,0.4198954105377197,0.3365738093852997,0.9250327944755554,0.03085029125213623,0.48865455389022827,-0.0843472108244896,0.9925792813301086,0.09268063306808472,0.6618601083755493,0.22860021889209747,0.9035757184028625,0.05641251802444458,0.8041021823883057,-0.23246702551841736,0.993057131767273
l,0.06530207395553589,0.49012666940689087,-0.015588643029332161,0.9999682903289795,0.1413058638572693,0.27340567111968994,-0.2710969150066376,0.9999781847000122,0.20458534359931946,0.2399616539478302,0.2761261463165283,0.9998637437820435,0.21154358983039856,0.4932563900947571,-0.48017382621765137,0.9897541403770447,0.31229305267333984,0.3772452473640442,0.4383213520050049,0.03959682211279869,0.17808100581169128,0.7904294729232788,-0.6221402883529663,0.9958230257034302,0.269199013710022,0.6482118368148804,0.4752722680568695,0.4435386657714844,0.477916419506073,0.29151761531829834,-0.17139163613319397,0.9999219179153442,0.48478373885154724,0.2500578463077545,0.17129026353359222,0.9998735189437866,0.7219106554985046,0.449291467666626,-0.12510235607624054,0.8645028471946716,0.7214227914810181,0.3949827253818512,0.16865840554237366,0.043138839304447174,0.9633738994598389,0.6230831146240234,-0.10127001255750656,0.9656548500061035,0.9379026889801025,0.5104114413261414,0.22402116656303406,0.18017420172691345,1.0151044130325317,0.6094186305999756,-0.1059752032160759,0.9848924875259399,0.985216498374939,0.4749656319618225,0.22620616853237152,0.4743775427341461,0.9565831422805786,0.862840473651886,-0.222333163022995,0.9691151976585388,0.9510625600814819,0.7362799644470215,0.14789767563343048,0.44494181871414185
l,0.10608801245689392,0.511310338973999,-0.04109625518321991,0.9999603033065796,0.20977625250816345,0.5122413635253906,-0.1889660656452179,0.9997913241386414,0.24368879199028015,0.41597145795822144,0.17450641095638275,0.9997710585594177,0.2074050009250641,0.9686028957366943,-0.14914630353450775,0.9218332767486572,0.23663407564163208,0.7961670160293579,0.20222362875938416,0.04099259525537491,0.10215631127357483,0.8683124780654907,0.010150429792702198,0.9170236587524414,0.12149769067764282,0.8071381449699402,0.12494390457868576,0.4352506399154663,0.5070110559463501,0.6472858786582947,-0.10928117483854294,0.9995802044868469,0.5096689462661743,0.5516373515129089,0.1091628149151802,0.9996370077133179,0.729035496711731,0.717698872089386,-0.034882236272096634,0.7649120092391968,0.7227986454963684,0.642905056476593,0.09644189476966858,0.028799626976251602,0.9452149868011475,0.665993332862854,-0.014853371307253838,0.8894830346107483,0.9185302257537842,0.6153677701950073,0.1535687893629074,0.09274134784936905,0.9775394201278687,0.6288377642631531,-0.01938197761774063,0.9230712056159973,0.9548388719558716,0.5796747207641602,0.15743060410022736,0.2714073657989502,0.9370934963226318,0.8656269311904907,-0.10128331184387207,0.916420578956604,0.9120529890060425,0.8110055923461914,0.11329605430364609,0.26522138714790344
l,0.1855580061674118,0.4158308207988739,0.14265519380569458,0.9999099969863892,0.19928131997585297,0.3423575758934021,-0.12654264271259308,0.9999945163726807,0.23150523006916046,0.2648204565048218,0.2161559760570526,0.9999287128448486,0.2491186410188675,0.45128992199897766,-0.24171699583530426,0.999159574508667,0.32666638493537903,0.2992343306541443,0.3457942306995392,0.20492219924926758,0.256948322057724,0.5789998173713684,-0.26895201206207275,0.9895232319831848,0.3067791759967804,0.42435014247894287,0.46334460377693176,0.0032043594401329756,0.4428684711456299,0.45233654975891113,-0.11752453446388245,0.9999382495880127,0.45894405245780945,0.386578232049942,0.11727765202522278,0.999879002571106,0.6498355269432068,0.4741078019142151,-0.08052872121334076,0.971583366394043,0.650321900844574,0.42025625705718994,0.09454867243766785,0.24347200989723206,0.850166916847229,0.4651581346988678,-0.137044295668602,0.9778704643249512,0.8441746830940247,0.4186067283153534,0.05393192172050476,0.5422419905662537,0.8944514989852905,0.4461354613304138,-0.14505264163017273,0.9856034517288208,0.8812190294265747,0.4051474332809448,0.04710150137543678,0.8383792638778687,0.8507527112960815,0.5658315420150757,-0.21724632382392883,0.9681826233863831,0.8498975038528442,0.5209072828292847,0.0016110085416585207,0.6535667777061462
l,0.050571292638778687,0.25376349687576294,-0.013993478380143642,0.999962568283081,0.17750492691993713,0.5011485815048218,-0.179734468460083,0.9999215602874756,0.1986532211303711,0.3978067636489868,0.2341940701007843,0.9998019337654114,0.1964297592639923,0.8833842277526855,-0.13958190381526947,0.988158643245697,0.20700299739837646,0.7632707357406616,0.23739580810070038,0.050693098455667496,0.09074017405509949,0.8163607120513916,-0.004959569778293371,0.9806115031242371,0.09655985236167908,0.7682006359100342,0.14545804262161255,0.334823340177536,0.4520098865032196,0.6587613224983215,-0.1357657015323639,0.9997003078460693,0.4520625174045563,0.6004602909088135,0.13572824001312256,0.999705970287323,0.6810769438743591,0.6795990467071533,-0.1071249395608902,0.9502547979354858,0.679686963558197,0.6572465300559998,0.11300230026245117,0.06468042731285095,0.9270826578140259,0.6159714460372925,-0.08335117995738983,0.9361187815666199,0.8995758295059204,0.6156129837036133,0.16465818881988525,0.22776636481285095,0.9665734767913818,0.5757176876068115,-0.08627258986234665,0.9358389973640442,0.9409306049346924,0.575940728187561,0.16786806285381317,0.5110852718353271,0.9411554336547852,0.8665870428085327,-0.20285838842391968,0.9461976289749146,0.9176927804946899,0.8337346911430359,0.08945382386445999,0.46466925740242004
